DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,TransactionNumber,Amount,InvoiceCurrencyUnit
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327979,121.01,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89327980,115,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89327981,143.75,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Programme Delivery Leaders,Non Employee Expenses Supplier,89327982,183.35,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327983,92.86,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327984,86,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327985,86.07,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327986,890,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327987,197.23,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327988,2195.56,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327989,156.6,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Communications and Stakeholder Engagement,Non Employee Expenses Supplier,89327990,198.6,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,89327991,257.55,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,89327992,160,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Newton Programme Delivery,Non Employee Expenses Supplier,89327993,1702.32,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Newton Programme Delivery,Non Employee Expenses Supplier,89327994,2719.65,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Newton Programme Delivery,Non Employee Expenses Supplier,89327995,1159.26,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Newton Programme Delivery,Non Employee Expenses Supplier,89327996,945.3,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,89327997,320,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,89327998,29.4,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Strategy,Non Employee Expenses Supplier,89327999,160,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Associate Director Operations,Non Employee Expenses Supplier,89328000,16.3,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Associate Director Operations,Non Employee Expenses Supplier,89328001,21.6,GBP
BIS,EPSRC,01/07/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,89328002,122.3,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Strategy,Non Employee Expenses Supplier,89328003,240,GBP
BIS,EPSRC,01/07/2015,Hospitality,External communications,Leith's,89329485,14480.46,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,89330144,160,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330144,-160,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330144,160,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,89330146,160,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330146,-160,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330146,160,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330338,320,GBP
BIS,EPSRC,01/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330341,320,GBP
BIS,EPSRC,01/07/2015,Other Programme Costs,NC ICT,University of Sheffield,89330363,278897.69,GBP
BIS,EPSRC,01/07/2015,Other Programme Costs,NC Physical Sciences,University of Sheffield,89330363,130418.31,GBP
BIS,EPSRC,01/07/2015,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,89330523,9,GBP
BIS,EPSRC,01/07/2015,T&S UK - Vehicle Hire,Programme Delivery ICT,Unspecified,89330524,20.53,GBP
BIS,EPSRC,01/07/2015,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,89330525,84.6,GBP
BIS,EPSRC,01/07/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,89330525,17.6,GBP
BIS,EPSRC,01/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89330525,4.5,GBP
BIS,EPSRC,01/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89330525,5,GBP
BIS,EPSRC,01/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89330525,14.11,GBP
BIS,EPSRC,01/07/2015,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,89330526,7.5,GBP
BIS,EPSRC,01/07/2015,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,89330526,8.1,GBP
BIS,EPSRC,01/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89330526,5,GBP
BIS,EPSRC,01/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89330526,5,GBP
BIS,EPSRC,01/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89330526,32.65,GBP
BIS,EPSRC,02/07/2015,Agency Staff,Programme Delivery Energy,Brook Street (Uk) Ltd,85287202,387.47,GBP
BIS,EPSRC,02/07/2015,Conferences & Seminars,Programme Delivery Maths,Lindley Catering Ltd,87740061,20.83,GBP
BIS,EPSRC,02/07/2015,Conferences & Seminars,Programme Delivery Maths,Lindley Catering Ltd,87740061,240.92,GBP
BIS,EPSRC,02/07/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89329199,9.04,GBP
BIS,EPSRC,02/07/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89329199,23.66,GBP
BIS,EPSRC,02/07/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89329199,40.28,GBP
BIS,EPSRC,02/07/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89329199,138.3,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,1.22,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,4.14,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,7.56,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,12.48,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,20.7,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,24.05,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329201,32.5,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,89330142,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,89330143,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin External Panel Member payments,Unspecified,89330145,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330197,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330198,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330199,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330200,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330201,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330202,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330203,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330204,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330242,320,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330244,320,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330246,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330247,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330249,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330250,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330251,320,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330252,160,GBP
BIS,EPSRC,02/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89330340,320,GBP
BIS,EPSRC,02/07/2015,Freight Charges,JRS,GILT EDGED PROMOTIONS LTD,89332265,2.75,GBP
BIS,EPSRC,02/07/2015,Freight Charges,JRS,GILT EDGED PROMOTIONS LTD,89332265,13.75,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,JRS,GILT EDGED PROMOTIONS LTD,89332265,482.4,GBP
BIS,EPSRC,02/07/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89332364,48.18,GBP
BIS,EPSRC,02/07/2015,T&S UK - Subsistence,Programme Delivery Quantum Technology,Unspecified,89332365,5,GBP
BIS,EPSRC,02/07/2015,T&S UK - Subsistence,Programme Delivery Quantum Technology,Unspecified,89332365,22.94,GBP
BIS,EPSRC,02/07/2015,T&S UK - Parking Tolls Congestion Charges,Programme Delivery LWEC,Unspecified,89332366,10.1,GBP
BIS,EPSRC,02/07/2015,Conferences & Seminars,Programme Delivery Impact,Cricklade House,89333337,324,GBP
BIS,EPSRC,02/07/2015,Printing & Stationery,JRS,In2Print,89333341,594,GBP
BIS,EPSRC,02/07/2015,Legal & Professional Services,Admin RCUK Strategy Unit,Council for Industry and Higher Education,89333487,96000,GBP
BIS,EPSRC,02/07/2015,Other Pension Deductions,Balance Sheet,Scottish Widows,89333580,53.55,GBP
BIS,EPSRC,02/07/2015,Partnership Pension Deductions,Balance Sheet,Scottish Widows,89333581,1011.26,GBP
BIS,EPSRC,02/07/2015,Voluntary Deductions,Balance Sheet,Charities Aid Foundation - GAYE,89333582,1161.66,GBP
BIS,EPSRC,02/07/2015,Voluntary Deductions,Balance Sheet,Civil Service Benevolent Fund,89333583,5,GBP
BIS,EPSRC,02/07/2015,Union Deductions,Balance Sheet,PCS Union,89333584,259.3,GBP
BIS,EPSRC,02/07/2015,Union Deductions,Balance Sheet,Prospect Union,89333585,65.74,GBP
BIS,EPSRC,03/07/2015,Other Programme Costs,Public Engagement with Research,The Association For Science Education,82589777,5000,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Programme Delivery Energy,Calder Conference Ltd,89233063,7.19,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Programme Delivery Energy,Calder Conference Ltd,89233063,1800,GBP
BIS,EPSRC,03/07/2015,Conferences & Seminars,Admin RCUK Strategy Unit,Calder Conference Ltd,89322942,1245.31,GBP
BIS,EPSRC,03/07/2015,Recruitment Costs,EPSRC Corporate Services,Agenda Resource Management Ltd,89329259,103.44,GBP
BIS,EPSRC,03/07/2015,Recruitment Costs,EPSRC Corporate Services,Agenda Resource Management Ltd,89329260,103.44,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332831,73,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332881,73,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332884,73,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332887,73,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332888,73,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332891,73,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332893,-0.02,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89332893,73.02,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,10.02,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,62.41,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,98.18,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,172.8,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,518.4,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,700.67,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,788.76,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,1719.94,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,1720,GBP
BIS,EPSRC,03/07/2015,Meetings & Catering,Strategy,Calder Conference Ltd,89333000,5615.92,GBP
BIS,EPSRC,03/07/2015,Other Programme Costs,Public Engagement with Research,Higher Education Funding Council for England (HEFCE),89333018,128698,GBP
BIS,EPSRC,03/07/2015,Conferences & Seminars,Programme Delivery Energy,Calder Conference Ltd,89333592,3874.06,GBP
BIS,EPSRC,03/07/2015,Printing & Stationery,Communications and Stakeholder Engagement,Banner Business Services Limited,89333732,10.12,GBP
BIS,EPSRC,03/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),De Vere Hotel Swindon,89333977,112,GBP
BIS,EPSRC,03/07/2015,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,89334146,71.1,GBP
BIS,EPSRC,03/07/2015,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Physical Sciences,Unspecified,89334146,6.5,GBP
BIS,EPSRC,06/07/2015,Recruitment Costs,Admin RCUK Strategy Unit,RCUK Shared Services Centre Ltd,89334366,64.8,GBP
BIS,EPSRC,06/07/2015,Recruitment Costs,Admin RCUK Strategy Unit,RCUK Shared Services Centre Ltd,89334413,64.8,GBP
BIS,EPSRC,06/07/2015,Recruitment Costs,Admin RCUK Strategy Unit,RCUK Shared Services Centre Ltd,89334421,64.8,GBP
BIS,EPSRC,06/07/2015,Recruitment Costs,Admin RCUK Strategy Unit,RCUK Shared Services Centre Ltd,89334428,64.8,GBP
BIS,EPSRC,06/07/2015,Fellowships,Healthcare Healthcare,The Royal Society,89334491,21212.71,GBP
BIS,EPSRC,06/07/2015,Fellowships,NC Maths,The Royal Society,89334491,22644.36,GBP
BIS,EPSRC,06/07/2015,Fellowships,NC Physical Sciences,The Royal Society,89334491,22386.58,GBP
BIS,EPSRC,06/07/2015,Computer Software Licences,Digital Communications,UniPress Software,89334610,576,GBP
BIS,EPSRC,06/07/2015,Legal & Professional Services,Admin Peer Review and Output (excluding external panel member fees),Understanding Animal Research,89334621,240,GBP
BIS,EPSRC,06/07/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,89334783,21,GBP
BIS,EPSRC,06/07/2015,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,89334783,5,GBP
BIS,EPSRC,06/07/2015,Printing & Stationery,EPSRC Corporate Services,Farnell Onecall,89335234,3.12,GBP
BIS,EPSRC,07/07/2015,Consumables,JRS,Antalis McNaughton Limited,89322993,227.23,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,0.82,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,2.35,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,2.38,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,3.56,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,4.14,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,6.24,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,11.26,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,11.34,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,13.54,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,20.7,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,24.05,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,36.02,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89329200,36.07,GBP
BIS,EPSRC,07/07/2015,Consultancy Services,Programme Delivery Impact,Bray Leino Broadskill Ltd,89329471,1830.6,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89333731,38.09,GBP
BIS,EPSRC,07/07/2015,Printing & Stationery,EPSRC Corporate Services,Rapid Electronics Ltd,89335621,49.8,GBP
BIS,EPSRC,07/07/2015,Other Programme Costs,RCUK Strategy Unit,Barbican Centre,89335680,115.2,GBP
BIS,EPSRC,07/07/2015,Corporate Events,Programme Delivery Energy,Cranfield University,89335725,1026,GBP
BIS,EPSRC,07/07/2015,Hardware/Software Maintenance,JRS,Data Capture Solutions Ltd,89335894,29974.46,GBP
BIS,EPSRC,07/07/2015,Consultancy Services,OSG Operational Projects,KPMG LLP,89335987,10000,GBP
BIS,EPSRC,08/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89322366,93,GBP
BIS,EPSRC,08/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89322368,93,GBP
BIS,EPSRC,08/07/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89322370,93,GBP
BIS,EPSRC,08/07/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,89335470,24.62,GBP
BIS,EPSRC,08/07/2015,Meetings & Catering,Admin RCUK Strategy Unit,Baxter Storey Ltd,89337513,14.88,GBP
BIS,EPSRC,08/07/2015,Meetings & Catering,EPSRC Corporate Services,Baxter Storey Ltd,89337513,254.04,GBP
BIS,EPSRC,08/07/2015,Printing & Stationery,JRS,PG Events Ltd,89337518,763.2,GBP
BIS,EPSRC,08/07/2015,Printing & Stationery,JRS,PG Events Ltd,89337520,1110,GBP
BIS,EPSRC,08/07/2015,Consumables,JRS,Antalis McNaughton Limited,89337575,1.18,GBP
BIS,EPSRC,08/07/2015,Consumables,JRS,Antalis McNaughton Limited,89337575,5.89,GBP
BIS,EPSRC,08/07/2015,Printing & Stationery,JRS,Michael's Workwear Limited,89337579,101.4,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,89337946,58.6,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,89337946,5.4,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337947,2.2,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337947,2.79,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337947,5,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,89337948,10,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,89337948,19.15,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Programme Delivery GU,Unspecified,89337949,10.8,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery GU,Unspecified,89337949,5,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery GU,Unspecified,89337949,68.95,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337950,5,GBP
BIS,EPSRC,08/07/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Unspecified,89337950,20.39,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337951,5,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337951,6.95,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89337951,7.88,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,89337952,11.5,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89337952,10,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89337952,12,GBP
BIS,EPSRC,08/07/2015,T&S UK - Mileage,Admin RCUK Strategy Unit,Unspecified,89337954,9.9,GBP
BIS,EPSRC,08/07/2015,T&S UK - Parking Tolls Congestion Charges,Admin RCUK Strategy Unit,Unspecified,89337954,17.1,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Unspecified,89337954,27.7,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337954,2,GBP
BIS,EPSRC,08/07/2015,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,Unspecified,89337954,7.38,GBP
BIS,EPSRC,08/07/2015,T&S Overseas - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,1.94,GBP
BIS,EPSRC,08/07/2015,T&S Overseas - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,10,GBP
BIS,EPSRC,08/07/2015,T&S Overseas - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,14.42,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Admin RCUK Strategy Unit,Unspecified,89337955,6.59,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,2.17,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,7.36,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,10,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Admin RCUK Strategy Unit,Unspecified,89337955,24.03,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Admin Research Base Director,Unspecified,89337957,5.68,GBP
BIS,EPSRC,08/07/2015,T&S UK - Vehicle Hire,Admin Research Base Director,Unspecified,89337957,38.6,GBP
BIS,EPSRC,08/07/2015,T&S UK - Other Charges,Programme Delivery ICT,Unspecified,89337958,1.89,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,89337958,22.9,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89337958,3.3,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89337958,10,GBP
BIS,EPSRC,08/07/2015,T&S UK - Subsistence,Programme Delivery ICT,Unspecified,89337958,17.9,GBP
BIS,EPSRC,08/07/2015,T&S UK - Public Transport,Director BI/BR,Unspecified,89337959,24.72,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338257,240,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338258,160,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338259,160,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338261,160,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338262,240,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338263,160,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338264,160,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338265,240,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338266,160,GBP
BIS,EPSRC,08/07/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89338267,160,GBP
BIS,EPSRC,08/07/2015,Secondments,Chief Executive,University of Southampton,89338685,53402.4,GBP
BIS,EPSRC,08/07/2015,Financial Services,PSU Finance,Royal Bank of Scotland plc/Natwest,89340064,200,GBP
BIS,EPSRC,09/07/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,88751061,3153.08,GBP
BIS,EPSRC,09/07/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,88752061,361,GBP
