DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,TransactionNumber,Amount,InvoiceCurrencyUnit
BIS,EPSRC,15/05/2015,Meetings & Catering,Programme Delivery Physical Sciences,Science & Technology Facilities Council,82910616,242,GBP
BIS,EPSRC,15/05/2015,Meetings & Catering,Programme Delivery Physical Sciences,Science & Technology Facilities Council,82910616,1210,GBP
BIS,EPSRC,15/05/2015,Other Programme Costs,NC Engineering,Science & Technology Facilities Council,84214060,123945.57,GBP
BIS,EPSRC,15/05/2015,Research Grant Expenditure,Healthcare Healthcare,Medical Research Council,84758060,300000,GBP
BIS,EPSRC,15/05/2015,Research Grant Expenditure,Energy Energy,Economic & Social Research Council,84872330,12395.33,GBP
BIS,EPSRC,15/05/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,84966060,54,GBP
BIS,EPSRC,15/05/2015,T&S UK - Mileage,Communications and Stakeholder Engagement,Unspecified,85285198,51.3,GBP
BIS,EPSRC,15/05/2015,T&S UK - Parking Tolls Congestion Charges,Communications and Stakeholder Engagement,Unspecified,85285198,5.8,GBP
BIS,EPSRC,15/05/2015,T&S UK - Parking Tolls Congestion Charges,Communications and Stakeholder Engagement,Unspecified,85285198,23.1,GBP
BIS,EPSRC,15/05/2015,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,85285198,4.5,GBP
BIS,EPSRC,15/05/2015,T&S UK - Subsistence,Communications and Stakeholder Engagement,Unspecified,85285198,6.36,GBP
BIS,EPSRC,15/05/2015,T&S UK - Public Transport,Associate Director Operations,V Cars Ltd,86378060,20.64,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,V Cars Ltd,86378060,150,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Communications and Stakeholder Engagement,V Cars Ltd,86378060,162,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Newton Programme Delivery,V Cars Ltd,86378060,31.68,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Programme Delivery Energy,V Cars Ltd,86378060,321.12,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Programme Delivery Engineering,V Cars Ltd,86378060,666,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Programme Delivery ICT,V Cars Ltd,86378060,330,GBP
BIS,EPSRC,15/05/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,V Cars Ltd,86378060,336.48,GBP
BIS,EPSRC,15/05/2015,Translation Services,Programme Delivery ICT,V Cars Ltd,86378060,180,GBP
BIS,EPSRC,15/05/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,86462200,90,GBP
BIS,EPSRC,15/05/2015,Voluntary Deductions,Balance Sheet,Swindon Office Sports and Social Club,86463171,160,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86472114,320,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86472118,320,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86472120,320,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86472121,320,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86472124,320,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86472125,320,GBP
BIS,EPSRC,15/05/2015,Meetings & Catering,Programme Delivery Infrastructure,Imperial College London,86473097,189.25,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86475065,455.18,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477207,116.9,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,86477208,106.2,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Physical Sciences,Non Employee Expenses Supplier,86477209,36.3,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Review of Peer Review,Non Employee Expenses Supplier,86477210,205.23,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,OSG Operational Projects,Non Employee Expenses Supplier,86477211,25.5,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Review of Peer Review,Non Employee Expenses Supplier,86477212,193.5,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477213,77.55,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,86477214,60.3,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,86477215,65.7,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,86477216,65,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,86477217,67.55,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Capability,Non Employee Expenses Supplier,86477218,32.8,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Capability,Non Employee Expenses Supplier,86477219,133.4,GBP
BIS,EPSRC,15/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477220,320,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477221,148.5,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477222,156.2,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477223,102.7,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,86477224,32.35,GBP
BIS,EPSRC,15/05/2015,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,86477225,98.3,GBP
BIS,EPSRC,15/05/2015,Printing & Stationery,JRS,In2Print,86477384,614,GBP
BIS,EPSRC,15/05/2015,Printing & Stationery,JRS,Williams Lea,86477411,791.18,GBP
BIS,EPSRC,15/05/2015,Printing & Stationery,JRS,Williams Lea,86477416,590.44,GBP
BIS,EPSRC,15/05/2015,Consumables,JRS,Williams Lea,86477418,1.3,GBP
BIS,EPSRC,15/05/2015,Consumables,JRS,Williams Lea,86477418,6.48,GBP
BIS,EPSRC,15/05/2015,Consumables,JRS,Williams Lea,86477418,248.64,GBP
BIS,EPSRC,15/05/2015,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,86480102,45.1,GBP
BIS,EPSRC,15/05/2015,T&S UK - Mileage,Performance and Evaluation,Unspecified,86480103,27,GBP
BIS,EPSRC,15/05/2015,T&S UK - Parking Tolls Congestion Charges,Performance and Evaluation,Unspecified,86480103,7.8,GBP
BIS,EPSRC,18/05/2015,Storage & Archiving Costs,EPSRC Corporate Services,Pickfords Ltd,80742633,638.4,GBP
BIS,EPSRC,18/05/2015,Health & Safety (inc. Medicals & Opticians),PSU HR,BMI Healthcare Limited,86479161,511,GBP
BIS,EPSRC,18/05/2015,Health & Safety (inc. Medicals & Opticians),PSU HR,BMI Healthcare Limited,86479185,1387,GBP
BIS,EPSRC,18/05/2015,Health & Safety (inc. Medicals & Opticians),PSU HR,BMI Healthcare Limited,86479188,318.75,GBP
BIS,EPSRC,18/05/2015,Corporate Events,Communications and Stakeholder Engagement,IOP Institute of Physics,86491060,5000,GBP
BIS,EPSRC,18/05/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,86494142,49.24,GBP
BIS,EPSRC,18/05/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,86494142,138.3,GBP
BIS,EPSRC,18/05/2015,Printing & Stationery,JRS,Kennedy Grinding Ltd,86536071,40.8,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery LWEC,Non Employee Expenses Supplier,86536072,106.3,GBP
BIS,EPSRC,18/05/2015,Fees (Including College Members),Programme Delivery LWEC,Non Employee Expenses Supplier,86536073,160,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536074,409.5,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery LWEC,Non Employee Expenses Supplier,86536075,188.93,GBP
BIS,EPSRC,18/05/2015,Fees (Including College Members),Programme Delivery LWEC,Non Employee Expenses Supplier,86536076,160,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Capability,Non Employee Expenses Supplier,86536077,165.07,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536078,233.98,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536079,223.2,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,86536080,8,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,86536081,236.1,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Associate Director Operations,Non Employee Expenses Supplier,86536082,15.3,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536083,299.38,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536084,179.7,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,86536085,82.59,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536086,84.6,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,86536087,69.1,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Physical Sciences,Non Employee Expenses Supplier,86536088,30.4,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86536089,140.1,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,RCUK Strategy Unit,Non Employee Expenses Supplier,86536090,254.22,GBP
BIS,EPSRC,18/05/2015,Photocopy Costs,JRS,Oce (UK) Ltd,86536097,1190.44,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539067,57.12,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539069,82.5,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539070,94.3,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539071,126.33,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539072,139.6,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539073,46.8,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539074,44.5,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539075,79.3,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539076,120.85,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539077,281.1,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,86539078,149.28,GBP
BIS,EPSRC,18/05/2015,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,86539079,320,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539084,76.2,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539085,69.52,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Impact,Non Employee Expenses Supplier,86539086,90.1,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Impact,Non Employee Expenses Supplier,86539087,148,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Physical Sciences,Non Employee Expenses Supplier,86539088,84.95,GBP
BIS,EPSRC,18/05/2015,Fees (Including College Members),Programme Delivery Physical Sciences,Non Employee Expenses Supplier,86539089,160,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Quantum Technology,Non Employee Expenses Supplier,86539090,35.95,GBP
BIS,EPSRC,18/05/2015,Fees (Including College Members),Programme Delivery Quantum Technology,Non Employee Expenses Supplier,86539091,80,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,KTEIG Projects,Non Employee Expenses Supplier,86539092,338.45,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539093,115.05,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539094,187.6,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539095,125.35,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539096,196.77,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539097,78.72,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86539098,154.58,GBP
BIS,EPSRC,18/05/2015,Consumables,JRS,Antalis McNaughton Limited,86539136,53.17,GBP
BIS,EPSRC,18/05/2015,Consumables,JRS,Antalis McNaughton Limited,86539136,88.19,GBP
BIS,EPSRC,18/05/2015,Hospitality,Programme Delivery Manufacturing,University of Strathclyde,86539172,4.4,GBP
BIS,EPSRC,18/05/2015,Hospitality,Programme Delivery Manufacturing,University of Strathclyde,86539172,188.4,GBP
BIS,EPSRC,18/05/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,86539442,452.24,GBP
BIS,EPSRC,18/05/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,86539445,242.15,GBP
BIS,EPSRC,18/05/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,86539447,481.96,GBP
BIS,EPSRC,18/05/2015,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,86540168,132.7,GBP
BIS,EPSRC,18/05/2015,Legal & Professional Services,Programme Delivery Maths,Eversheds,86540220,30091.2,GBP
BIS,EPSRC,18/05/2015,T&S UK - Public Transport,Programme Delivery Leaders,Unspecified,86542104,19,GBP
BIS,EPSRC,18/05/2015,T&S UK - Other Charges,Admin RCUK Strategy Unit,Unspecified,86542105,66,GBP
BIS,EPSRC,18/05/2015,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Digital Economy,Unspecified,86542106,6.6,GBP
BIS,EPSRC,18/05/2015,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,86542107,6.6,GBP
BIS,EPSRC,18/05/2015,T&S UK - Public Transport,Strategy,Unspecified,86542108,10.1,GBP
BIS,EPSRC,18/05/2015,T&S UK - Subsistence,Strategy,Unspecified,86542108,5,GBP
BIS,EPSRC,18/05/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,86611078,398.83,GBP
BIS,EPSRC,18/05/2015,Agency Staff,Strategy,Brook Street (Uk) Ltd,86611082,473.6,GBP
BIS,EPSRC,18/05/2015,Printing & Stationery,JRS,Z-Card Limited,86611297,475,GBP
BIS,EPSRC,19/05/2015,Purchase of non capital equipment,EPSRC Corporate Services,Apple Distribution International,80060062,89.95,GBP
BIS,EPSRC,19/05/2015,Conferences & Seminars,Admin Research Base Director,THE ROYAL ACADEMY OF ENGINEERING,86338138,9600,GBP
BIS,EPSRC,19/05/2015,Other Programme Costs,NC ICT,European Science Foundation PROGRAMME,86357303,14503.26,EUR
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86477094,311.31,EUR
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,0.29,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,0.42,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,0.86,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,1.18,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,1.19,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,1.22,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,2.52,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,4.15,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,4.15,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,4.15,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,4.15,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,9,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,12.86,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,15.12,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,15.24,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,18.72,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,24.05,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,40.61,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,54.04,GBP
BIS,EPSRC,19/05/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,86494143,54.79,GBP
BIS,EPSRC,19/05/2015,Other Programme Costs,NC ICT,University College London,86601063,125000,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604424,66.2,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Maths,Non Employee Expenses Supplier,86604425,223.38,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,86604426,126,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,86604427,90.92,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,86604428,311.2,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Programme Delivery Energy,Non Employee Expenses Supplier,86604429,320,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,86604430,52.7,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Research Funding Programme,Non Employee Expenses Supplier,86604431,143.5,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,86604432,35,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604433,44.36,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604434,201,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604435,85.5,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604436,77.5,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Physical Sciences,Non Employee Expenses Supplier,86604437,65.35,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604438,61.2,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,86604439,185.19,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86604440,83.2,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,86604441,132.7,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86611171,160,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86611172,160,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,86611173,160,GBP
BIS,EPSRC,19/05/2015,Other Programme Costs,NC Physical Sciences,University of Durham,86611218,43653.91,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611236,123.2,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611237,86.5,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Engineering,Non Employee Expenses Supplier,86611238,95.75,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611239,155.05,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611240,108.8,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611241,320,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611242,320,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611243,320,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611244,320,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611245,320,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611246,320,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611247,103.95,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611248,320,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611249,30.7,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611250,59.4,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611251,119.7,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611252,160,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611253,116,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611254,170.37,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611255,69.3,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611256,221.15,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,86611258,66.8,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611259,38.65,GBP
BIS,EPSRC,19/05/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611260,80,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611261,369.47,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611273,227.89,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611274,68.31,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611275,78.7,GBP
BIS,EPSRC,19/05/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,86611276,113.33,GBP
