DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,TransactionNumber,Amount,InvoiceCurrencyUnit
BIS,EPSRC,01/04/2015,Telecoms - Calls Fax & internet Costs,PSU IS,Telecoms World Plc,82980109,16.78,GBP
BIS,EPSRC,01/04/2015,Financial Services,PSU Finance,Royal Bank of Scotland plc/Natwest,82980130,200,GBP
BIS,EPSRC,02/04/2015,Contract Staff,EPSRC Projects,Capita Business Services Ltd,81837405,1090.14,GBP
BIS,EPSRC,02/04/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,82040064,189,GBP
BIS,EPSRC,02/04/2015,Staff Training,EPSRC Corporate Services,Pearn Kandola LLP,82273374,1200,GBP
BIS,EPSRC,02/04/2015,Legal & Professional Services,Turing Programme Delivery,PERRETT LAVER LTD,82273408,6048,GBP
BIS,EPSRC,02/04/2015,Agency Staff,Admin RCUK Strategy Unit,Brook Street (Uk) Ltd,82491264,213.66,GBP
BIS,EPSRC,02/04/2015,Fellowships,NC ICT,Royal Academy of Engineering,82589771,106554.6,GBP
BIS,EPSRC,02/04/2015,Hardware/Software Maintenance,JRS,Oce (UK) Ltd,82862244,3226.8,GBP
BIS,EPSRC,02/04/2015,Agency Staff,Admin RCUK Strategy Unit,Brook Street (Uk) Ltd,82874122,534.14,GBP
BIS,EPSRC,02/04/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,82874143,45,GBP
BIS,EPSRC,02/04/2015,Mechanical & Electrical Maintenance,Programme Delivery Manufacturing,Banner Business Services Limited,82887183,22.18,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,Communications and Stakeholder Engagement,Banner Business Services Limited,82887183,2.33,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,Admin RCUK Strategy Unit,Banner Business Services Limited,82888060,24.98,GBP
BIS,EPSRC,02/04/2015,Marketing & PR,Communications and Stakeholder Engagement,Unspecified,82901061,689.4,GBP
BIS,EPSRC,02/04/2015,Secondments,Web/EDRM Delivery,RCUK Shared Services Centre Ltd,82910262,19391.53,GBP
BIS,EPSRC,02/04/2015,Contract Staff,Digital Communications,Capita Business Services Ltd,82910294,2874.96,GBP
BIS,EPSRC,02/04/2015,Contract Staff,EPSRC Projects,Capita Business Services Ltd,82910299,-141.55,GBP
BIS,EPSRC,02/04/2015,Contract Staff,EPSRC Projects,Capita Business Services Ltd,82910299,-28.31,GBP
BIS,EPSRC,02/04/2015,Contract Staff,EPSRC Projects,Capita Business Services Ltd,82910299,1260,GBP
BIS,EPSRC,02/04/2015,Marketing & PR,Communications and Stakeholder Engagement,Doggett and Jones Ltd,82910487,2940,GBP
BIS,EPSRC,02/04/2015,Marketing & PR,Communications and Stakeholder Engagement,Doggett and Jones Ltd,82910488,1770,GBP
BIS,EPSRC,02/04/2015,SSC Service Charges,Admin Peer Review and Output (excluding external panel member fees),RCUK Shared Services Centre Ltd,82910632,384.02,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,82910670,1.3,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,82910670,3.6,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,82910670,47,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,82910670,0.95,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,82910670,9.75,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,82910671,11.64,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,82910672,12.1,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,82910672,7.4,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,82910673,7,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,82910673,13,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,82910673,5.5,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,82910673,5.85,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,82910673,10,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,82910674,10.5,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,82910674,3.6,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,82910674,4.69,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,82910675,4.9,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,82910675,4.95,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Infrastructure,Unspecified,82910676,43.92,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Infrastructure,Unspecified,82910676,4,GBP
BIS,EPSRC,02/04/2015,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,82910678,31,GBP
BIS,EPSRC,02/04/2015,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,82910678,6.79,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,JRS,Hulbert & Woodhall Print Ltd,82912060,96,GBP
BIS,EPSRC,02/04/2015,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,82912082,47.75,GBP
BIS,EPSRC,02/04/2015,T&S UK - Vehicle Hire,Programme Delivery Infrastructure,Enterprise Rent-A-Car UK Ltd,82912082,83,GBP
BIS,EPSRC,02/04/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,82912082,44.75,GBP
BIS,EPSRC,02/04/2015,T&S UK - Vehicle Hire,RCUK-Newton Activity,Enterprise Rent-A-Car UK Ltd,82912082,53.75,GBP
BIS,EPSRC,02/04/2015,Consumables,JRS,Robert Horne Paper Co Ltd,82912116,244.57,GBP
BIS,EPSRC,02/04/2015,Consumables,JRS,Robert Horne Paper Co Ltd,82912122,37.87,GBP
BIS,EPSRC,02/04/2015,Consumables,JRS,Robert Horne Paper Co Ltd,82912122,145.56,GBP
BIS,EPSRC,02/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82912300,73,GBP
BIS,EPSRC,02/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82912305,73,GBP
BIS,EPSRC,02/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82912321,73,GBP
BIS,EPSRC,02/04/2015,Agency Staff,Admin RCUK Strategy Unit,Brook Street (Uk) Ltd,82912364,427.32,GBP
BIS,EPSRC,02/04/2015,Meetings & Catering,Admin Peer Review and Output (excluding external panel member fees),Calder Conference Ltd,82912531,225.97,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,1.19,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,2.35,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,4.75,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,4.75,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,5.4,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,13.33,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,15.12,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,21.6,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,27.6,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,38.09,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,48.1,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,48.1,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,58.34,GBP
BIS,EPSRC,02/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,82926147,91.44,GBP
BIS,EPSRC,02/04/2015,Other Programme Costs,NC Physical Sciences,Swansea University,82962085,118641.9,GBP
BIS,EPSRC,02/04/2015,Staff Training,EPSRC Corporate Services,Chartered Institute Of Purchasing & Supply,82962162,4500,GBP
BIS,EPSRC,02/04/2015,Consumables,JRS,PG Events Ltd,82981076,2862,GBP
BIS,EPSRC,02/04/2015,Conferences & Seminars,Admin RCUK Strategy Unit,Calder Conference Ltd,82981084,1183.33,GBP
BIS,EPSRC,02/04/2015,Staff Training,EPSRC Corporate Services,RCUK Shared Services Centre Ltd,82982084,10979.58,GBP
BIS,EPSRC,07/04/2015,Overseas - Professional Memberships & Subscriptions,Performance and Evaluation,"Thomson Reuters (Scientific), Inc.",77138060,9506.75,USD
BIS,EPSRC,07/04/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,82466518,160,GBP
BIS,EPSRC,07/04/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,82466521,160,GBP
BIS,EPSRC,07/04/2015,Secondments,Newton Programme Management Team,Met Office,82491749,11370.1,GBP
BIS,EPSRC,07/04/2015,Printing & Stationery,JRS,Hulbert & Woodhall Print Ltd,82998172,348,GBP
BIS,EPSRC,07/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82998293,-8.34,GBP
BIS,EPSRC,07/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82998293,-1.67,GBP
BIS,EPSRC,07/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82998293,83.01,GBP
BIS,EPSRC,07/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82998296,0.01,GBP
BIS,EPSRC,07/04/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,82998296,145.99,GBP
BIS,EPSRC,07/04/2015,Consumables,JRS,Premier Paper Group Ltd,83006460,184.2,GBP
BIS,EPSRC,07/04/2015,Printing & Stationery,JRS,Antalis McNaughton Limited,83006463,206.48,GBP
BIS,EPSRC,07/04/2015,Consumables,JRS,Oce (UK) Ltd,83006470,207,GBP
BIS,EPSRC,07/04/2015,Consumables,JRS,Oce (UK) Ltd,83006470,318.6,GBP
BIS,EPSRC,07/04/2015,Consumables,JRS,Oce (UK) Ltd,83006470,864.36,GBP
BIS,EPSRC,07/04/2015,Marketing & PR,Communications and Stakeholder Engagement,Unspecified,83008090,400,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Folio Print Finishing Ltd,79670522,49.83,GBP
BIS,EPSRC,08/04/2015,Photocopy Costs,JRS,Folio Print Finishing Ltd,79670522,284.17,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,0.16,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,0.8,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,100.8,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,226.63,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,226.63,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,226.63,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,226.63,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.28,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006456,449.29,GBP
BIS,EPSRC,08/04/2015,Consumables,JRS,Oce (UK) Ltd,83006472,224.64,GBP
BIS,EPSRC,08/04/2015,Consultancy Services,EPSRC Projects,DJS Research Limited,83324060,4800,GBP
BIS,EPSRC,08/04/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Better Motoring Services,83372060,106.8,GBP
BIS,EPSRC,08/04/2015,Legal & Professional Services,EPSRC Projects,IfM Education and Consultancy Services Limited,83447065,9984,GBP
BIS,EPSRC,08/04/2015,Equipment Rentals Under Operating Leases,JRS,Xerox (Uk) Ltd,83452061,266.4,GBP
BIS,EPSRC,08/04/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,83452069,3103.91,GBP
BIS,EPSRC,08/04/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,83460061,529.32,GBP
BIS,EPSRC,08/04/2015,Equipment Rentals Under Operating Leases,JRS,Xerox (Uk) Ltd,83460065,201.13,GBP
BIS,EPSRC,08/04/2015,Other Programme Costs,NC Physical Sciences,University of Warwick,83460069,174209.74,GBP
BIS,EPSRC,08/04/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,83478100,7,GBP
BIS,EPSRC,08/04/2015,T&S UK - Mileage,Programme Delivery Capability,Unspecified,83478101,33.17,GBP
BIS,EPSRC,08/04/2015,T&S UK - Vehicle Hire,Director BI/BR,Unspecified,83494068,18.54,GBP
BIS,EPSRC,08/04/2015,T&S UK - Parking Tolls Congestion Charges,Programme Delivery Engineering,Unspecified,83494070,3,GBP
BIS,EPSRC,08/04/2015,T&S UK - Vehicle Hire,Programme Delivery Engineering,Unspecified,83494070,45,GBP
BIS,EPSRC,08/04/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Unspecified,83494071,6.4,GBP
BIS,EPSRC,08/04/2015,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,83494071,6.65,GBP
BIS,EPSRC,08/04/2015,T&S UK - Subsistence,Programme Delivery Healthcare,Unspecified,83494071,10.15,GBP
BIS,EPSRC,08/04/2015,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,83494072,251,GBP
BIS,EPSRC,08/04/2015,T&S UK - Public Transport,Programme Delivery Manufacturing,Unspecified,83494073,2.2,GBP
BIS,EPSRC,08/04/2015,T&S UK - Subsistence,Programme Delivery Manufacturing,Unspecified,83494073,5.99,GBP
BIS,EPSRC,08/04/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Unspecified,83494073,59,GBP
BIS,EPSRC,09/04/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,82139060,320,GBP
BIS,EPSRC,09/04/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,82491715,160,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,1.21,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,35,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,91.35,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,149.71,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,1044.46,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,1081.26,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,1108.99,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,1224.92,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,1898.76,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,2318.79,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,2322.82,GBP
BIS,EPSRC,09/04/2015,Corporate Events,Programme Delivery Energy,Calder Conference Ltd,82533412,6260.74,GBP
BIS,EPSRC,09/04/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,82589749,160,GBP
BIS,EPSRC,09/04/2015,Consumables,JRS,Premier Paper Group Ltd,83536063,356.83,GBP
BIS,EPSRC,09/04/2015,Consumables,JRS,Premier Paper Group Ltd,83537060,356.83,GBP
BIS,EPSRC,09/04/2015,Health & Safety (inc. Medicals & Opticians),PSU HR,Swindon Occupational Medical Services Ltd,83542062,500,GBP
BIS,EPSRC,09/04/2015,Health & Safety (inc. Medicals & Opticians),PSU HR,Swindon Occupational Medical Services Ltd,83542063,250,GBP
BIS,EPSRC,09/04/2015,Consumables,JRS,Robert Horne Paper Co Ltd,83572060,140.77,GBP
BIS,EPSRC,09/04/2015,Consumables,JRS,PG Events Ltd,83578083,5376,GBP
BIS,EPSRC,09/04/2015,Photocopy Costs,JRS,Brook Street (Uk) Ltd,83579092,504.11,GBP
BIS,EPSRC,09/04/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,Kinnarps Ltd,83579277,456.29,GBP
BIS,EPSRC,09/04/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Unspecified,83580076,7.5,GBP
BIS,EPSRC,09/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,83580076,3,GBP
BIS,EPSRC,09/04/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,83580076,10,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83545060,203.28,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,-0.1,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,-0.02,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,403.92,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,449.7,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,533.28,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,691.15,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,719.52,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,750.72,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,850.94,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Antalis McNaughton Limited,83546062,2284.56,GBP
BIS,EPSRC,10/04/2015,Staff Relocation,EPSRC Corporate Services,C3 Marketing Ltd,83591415,1428,GBP
BIS,EPSRC,10/04/2015,Hardware/Software Maintenance,JRS,Duplo,83598112,13298.4,GBP
BIS,EPSRC,10/04/2015,Consumables,JRS,Ricoh Uk Ltd,83602093,9637.81,GBP
BIS,EPSRC,10/04/2015,Other Pension Deductions,Balance Sheet,Scottish Widows,83603107,53.55,GBP
BIS,EPSRC,10/04/2015,Partnership Pension Deductions,Balance Sheet,Scottish Widows,83603108,1011.26,GBP
BIS,EPSRC,10/04/2015,Voluntary Deductions,Balance Sheet,Charities Aid Foundation - GAYE,83603109,1161.66,GBP
BIS,EPSRC,10/04/2015,Voluntary Deductions,Balance Sheet,Civil Service Benevolent Fund,83603110,5,GBP
BIS,EPSRC,10/04/2015,Union Deductions,Balance Sheet,PCS Union,83603111,247.28,GBP
BIS,EPSRC,10/04/2015,Union Deductions,Balance Sheet,Prospect Union,83603112,65.74,GBP
BIS,EPSRC,10/04/2015,Consultancy Services,PSU HR,Unspecified,83603158,119,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603167,1961.19,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603170,411.98,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603173,348.81,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603180,194.04,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603182,253.63,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603184,173.26,GBP
BIS,EPSRC,10/04/2015,Printing & Stationery,JRS,Williams Lea,83603187,160.86,GBP
BIS,EPSRC,10/04/2015,T&S UK - Public Transport,Programme Delivery Energy,Unspecified,83603213,22,GBP
BIS,EPSRC,10/04/2015,T&S UK - Mileage,Programme Delivery Physical Sciences,Unspecified,83603214,67.5,GBP
BIS,EPSRC,10/04/2015,T&S UK - Public Transport,Programme Delivery ICT,Unspecified,83603215,6.6,GBP
BIS,EPSRC,13/04/2015,Corporate Events,Programme Delivery Energy,Vista Communications Ltd,83185060,5807.76,GBP
BIS,EPSRC,13/04/2015,Corporate Events,Programme Delivery Energy,Vista Communications Ltd,83185060,5820,GBP
BIS,EPSRC,13/04/2015,Marketing & PR,Communications and Stakeholder Engagement,Naked Science Ltd,83608071,12000,GBP
BIS,EPSRC,13/04/2015,Insurance,EPSRC Corporate Services,Marsh Brokers Limited,83613061,471.05,GBP
BIS,EPSRC,13/04/2015,Insurance,EPSRC Corporate Services,Marsh Brokers Limited,83616062,694.69,GBP
BIS,EPSRC,13/04/2015,Insurance,EPSRC Corporate Services,Marsh Brokers Limited,83616065,267.81,GBP
BIS,EPSRC,13/04/2015,Printing & Stationery,JRS,Kennedy Grinding Ltd,83616141,40.8,GBP
BIS,EPSRC,13/04/2015,Equipment Rentals Under Operating Leases,JRS,Xerox Finance Ltd,83623064,425.8,GBP
BIS,EPSRC,13/04/2015,Meetings & Catering,Programme Delivery Physical Sciences,Calder Conference Ltd,83624095,272.54,GBP
BIS,EPSRC,13/04/2015,Legal & Professional Services,EPSRC Projects,QI STATISTICS LTD,83630096,1500,GBP
BIS,EPSRC,13/04/2015,T&S UK - Accommodation,Programme Delivery Maths,Unspecified,83630111,109,GBP
BIS,EPSRC,13/04/2015,T&S UK - Public Transport,Programme Delivery Maths,Unspecified,83630111,6.5,GBP
BIS,EPSRC,13/04/2015,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,83630111,5,GBP
BIS,EPSRC,13/04/2015,T&S UK - Subsistence,Programme Delivery Maths,Unspecified,83630111,38.29,GBP
BIS,EPSRC,13/04/2015,T&S UK - Subsistence,Programme Delivery Energy,Unspecified,83630112,5,GBP
BIS,EPSRC,14/04/2015,Marketing & PR,Communications and Stakeholder Engagement,Precise Media Monitoring Limited,83577131,740.4,GBP
BIS,EPSRC,14/04/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,83577356,49.24,GBP
BIS,EPSRC,14/04/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,83577356,80.56,GBP
BIS,EPSRC,14/04/2015,Meetings & Catering,EPSRC Corporate Services,Banner Business Services Limited,83577356,138.3,GBP
BIS,EPSRC,14/04/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,83616252,36.02,GBP
BIS,EPSRC,14/04/2015,T&S Overseas - Vehicle Hire,Director BI/BR,Enterprise Rent-A-Car UK Ltd,83625068,35.75,GBP
BIS,EPSRC,14/04/2015,T&S UK - Public Transport,Director RB/UR,Enterprise Rent-A-Car UK Ltd,83625068,48.01,GBP
BIS,EPSRC,14/04/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,83625068,41.75,GBP
BIS,EPSRC,14/04/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,83625068,132.36,GBP
BIS,EPSRC,14/04/2015,T&S UK - Vehicle Hire,RCUK-Newton Activity,Enterprise Rent-A-Car UK Ltd,83625068,41.75,GBP
BIS,EPSRC,14/04/2015,Meetings & Catering,Communications and Stakeholder Engagement,Calder Conference Ltd,83846060,2817.95,GBP
BIS,EPSRC,14/04/2015,Meetings & Catering,Communications and Stakeholder Engagement,Calder Conference Ltd,83850061,551.07,GBP
BIS,EPSRC,14/04/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,84039062,136.6,GBP
BIS,EPSRC,14/04/2015,Consumables,JRS,Premier Paper Group Ltd,84054148,1598.4,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,84054149,5.41,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery Physical Sciences,Company Barclaycard Commercial,84054149,49.26,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,84054150,5.44,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,84054150,52.32,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,84054151,5.44,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,84054151,52.32,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Chief Executive,Company Barclaycard Commercial,84054152,6.09,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Chief Executive,Company Barclaycard Commercial,84054152,159.98,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,84054153,5.56,GBP
BIS,EPSRC,14/04/2015,T&S UK - Flights,Programme Delivery ICT,Company Barclaycard Commercial,84054153,73.01,GBP
BIS,EPSRC,14/04/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,84054154,5.39,GBP
BIS,EPSRC,14/04/2015,T&S UK - Public Transport,Programme Delivery Physical Sciences,Company Barclaycard Commercial,84054154,44.16,GBP
BIS,EPSRC,14/04/2015,T&S UK - Accommodation,Programme Delivery Healthcare,Company Barclaycard Commercial,84054155,108.92,GBP
BIS,EPSRC,14/04/2015,T&S UK - Accommodation,Programme Delivery Healthcare,Company Barclaycard Commercial,84054156,108.92,GBP
BIS,EPSRC,14/04/2015,T&S UK - Accommodation,Programme Delivery Healthcare,Company Barclaycard Commercial,84054157,108.92,GBP
