DepartmentFamily,Entity,Date,ExpenseType,ExpenseArea,Supplier,TransactionNumber,Amount,InvoiceCurrencyUnit
BIS,EPSRC,01/09/2015,Other Pension Deductions,Balance Sheet,Scottish Widows,89452530,53.55,GBP
BIS,EPSRC,01/09/2015,Partnership Pension Deductions,Balance Sheet,Scottish Widows,89452531,1011.26,GBP
BIS,EPSRC,01/09/2015,Voluntary Deductions,Balance Sheet,Charities Aid Foundation - GAYE,89452532,1161.66,GBP
BIS,EPSRC,01/09/2015,Voluntary Deductions,Balance Sheet,Civil Service Benevolent Fund,89452533,5,GBP
BIS,EPSRC,01/09/2015,Union Deductions,Balance Sheet,PCS Union,89452534,251.83,GBP
BIS,EPSRC,01/09/2015,Union Deductions,Balance Sheet,Prospect Union,89452535,65.74,GBP
BIS,EPSRC,01/09/2015,Partnership Pension Deductions,Balance Sheet,Standard Life Assurance Ltd,89452539,189.51,GBP
BIS,EPSRC,01/09/2015,Equipment Rentals Under Operating Leases,JRS,Oce (UK) Finance Ltd,89454300,230.62,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454301,26.71,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,26.64,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,26.64,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,26.64,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,26.64,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,26.64,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,26.64,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89454302,41.29,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89454304,13.33,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89454304,73.66,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89454304,92.76,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89454304,109,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89454304,115.79,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89454304,149.69,GBP
BIS,EPSRC,01/09/2015,Printing & Stationery,JRS,PG Events Ltd,89454417,2358,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,Enterprise Rent-A-Car UK Ltd,89454491,41.75,GBP
BIS,EPSRC,01/09/2015,Tax Advice,Programme Delivery Digital Economy,Enterprise Rent-A-Car UK Ltd,89454491,68.38,GBP
BIS,EPSRC,01/09/2015,Tax Advice,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,89454491,65.5,GBP
BIS,EPSRC,01/09/2015,Tax Advice,Programme Delivery Healthcare,Enterprise Rent-A-Car UK Ltd,89454491,153.15,GBP
BIS,EPSRC,01/09/2015,T&S UK - Public Transport,Programme Delivery GU,Enterprise Rent-A-Car UK Ltd,89454515,53.5,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Communications and Stakeholder Engagement,Enterprise Rent-A-Car UK Ltd,89454515,47.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Engineering,Enterprise Rent-A-Car UK Ltd,89454515,47.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Impact,Enterprise Rent-A-Car UK Ltd,89454515,65.15,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,89454515,47.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89454515,353.24,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Admin Research Base Director,Enterprise Rent-A-Car UK Ltd,89454530,35.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Communications and Stakeholder Engagement,Enterprise Rent-A-Car UK Ltd,89454530,29.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Director BI/BR,Enterprise Rent-A-Car UK Ltd,89454530,47.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Energy,Enterprise Rent-A-Car UK Ltd,89454530,46.19,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,89454530,47.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,89454530,68.38,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89454530,132.43,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,89454535,29.75,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Healthcare,Enterprise Rent-A-Car UK Ltd,89454535,59.5,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Manufacturing,Enterprise Rent-A-Car UK Ltd,89454535,47.74,GBP
BIS,EPSRC,01/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89454535,69.37,GBP
BIS,EPSRC,01/09/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89454997,7.15,GBP
BIS,EPSRC,01/09/2015,Printing & Stationery,EPSRC Corporate Services,Banner Business Services Limited,89454997,8.26,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,52.39,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,130.67,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,221.65,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,259.62,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,273.82,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,316.2,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,319.34,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,326.57,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,428.23,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455042,1051.33,GBP
BIS,EPSRC,01/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89455043,1.78,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455063,26.64,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455065,5.32,GBP
BIS,EPSRC,01/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89455065,34.8,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89455264,167.45,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89455265,220.29,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,89455266,49.4,GBP
BIS,EPSRC,01/09/2015,Fees (Including College Members),Programme Delivery Infrastructure,Non Employee Expenses Supplier,89455267,80,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,89455268,174.25,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89455269,90.1,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89455270,101.45,GBP
BIS,EPSRC,01/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89455271,63.46,GBP
BIS,EPSRC,01/09/2015,T&S UK - Mileage,Programme Delivery Capability,Unspecified,89455353,30.6,GBP
BIS,EPSRC,01/09/2015,T&S UK - Subsistence,Programme Delivery Capability,Unspecified,89455353,4.1,GBP
BIS,EPSRC,01/09/2015,T&S UK - Mileage,Programme Delivery ICT,Unspecified,89455354,62.82,GBP
BIS,EPSRC,01/09/2015,T&S UK - Mileage,Admin Research Base Director,Unspecified,89456723,6.3,GBP
BIS,EPSRC,01/09/2015,T&S UK - Public Transport,Admin Research Base Director,Unspecified,89456723,25,GBP
BIS,EPSRC,02/09/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,P&MM Limited,89454835,6,GBP
BIS,EPSRC,02/09/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,P&MM Limited,89454846,17.76,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,47.52,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,126.78,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,156.11,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,247.91,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,262.22,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,287.48,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,304.74,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,381.8,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,403.19,GBP
BIS,EPSRC,02/09/2015,Photocopy Costs,JRS,Xerox (Uk) Ltd,89456752,1256.68,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,26.64,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,29.88,GBP
BIS,EPSRC,02/09/2015,Hardware/Software Maintenance,JRS,Xerox (Uk) Ltd,89456761,195.77,GBP
BIS,EPSRC,02/09/2015,Meetings & Catering,Admin RCUK Strategy Unit,Baxter Storey Ltd,89457391,8.06,GBP
BIS,EPSRC,02/09/2015,Meetings & Catering,Admin RCUK Strategy Unit,Baxter Storey Ltd,89457391,40.3,GBP
BIS,EPSRC,02/09/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89457407,14,GBP
BIS,EPSRC,02/09/2015,T&S UK - Subsistence,Programme Delivery Physical Sciences,Unspecified,89457407,38.15,GBP
BIS,EPSRC,02/09/2015,Consumables,JRS,Premier Paper Group Ltd,89457612,430.32,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457739,68.6,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89457740,314.15,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89457741,98.2,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89457742,164.5,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,89457743,79.8,GBP
BIS,EPSRC,02/09/2015,Fees (Including College Members),Programme Delivery ICT,Non Employee Expenses Supplier,89457744,160,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,89457745,34.3,GBP
BIS,EPSRC,02/09/2015,Fees (Including College Members),Programme Delivery ICT,Non Employee Expenses Supplier,89457746,160,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457747,268.7,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457748,260.4,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457749,109.35,GBP
BIS,EPSRC,02/09/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457750,160,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457751,341.08,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457752,31.32,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457753,173.39,GBP
BIS,EPSRC,02/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89457754,237.43,GBP
BIS,EPSRC,02/09/2015,Advertising & Promotion,Newton Programme Management Team,C3 Marketing Ltd,89457831,216,GBP
BIS,EPSRC,03/09/2015,Library Services,EPSRC Corporate Services,Williams Lea,89384031,720,GBP
BIS,EPSRC,03/09/2015,Books Professional Journals & Guides,External communications,Dods Parliamentary Communications Ltd,89441149,4740,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Unspecified,89442099,320,GBP
BIS,EPSRC,03/09/2015,Consumables,JRS,Antalis McNaughton Limited,89442771,111.5,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457989,340,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Programme Delivery Infrastructure,Non Employee Expenses Supplier,89457990,120.15,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Programme Delivery Infrastructure,Non Employee Expenses Supplier,89457991,160,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Programme Delivery Digital Economy,Non Employee Expenses Supplier,89457992,246.54,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Programme Delivery Digital Economy,Non Employee Expenses Supplier,89457993,160,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Programme Delivery GU,Non Employee Expenses Supplier,89457994,67,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Programme Delivery GU,Non Employee Expenses Supplier,89457995,160,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89457996,181.15,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,89457997,780.13,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,89457998,914.65,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,89457999,1175.4,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,89458000,209,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Chief Executive,Non Employee Expenses Supplier,89458001,121,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458002,124,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458003,190.5,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458004,155,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458005,113.05,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458006,185.85,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89458007,217.2,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Programme Delivery Manufacturing,Non Employee Expenses Supplier,89458008,160,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Programme Delivery Healthcare,Non Employee Expenses Supplier,89458009,154.8,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Programme Delivery Healthcare,Non Employee Expenses Supplier,89458010,160,GBP
BIS,EPSRC,03/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458011,322.58,GBP
BIS,EPSRC,03/09/2015,Fees (Including College Members),Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89458012,160,GBP
BIS,EPSRC,03/09/2015,Other Programme Costs,KTEIG Projects,Technology Strategy Board,89458388,60000,GBP
BIS,EPSRC,03/09/2015,T&S UK - Other Charges,Programme Delivery ICT,V Cars Ltd,89458617,102,GBP
BIS,EPSRC,03/09/2015,T&S UK - Other Charges,Programme Delivery Physical Sciences,V Cars Ltd,89458617,84.24,GBP
BIS,EPSRC,03/09/2015,T&S UK - Public Transport,Programme Delivery Energy,V Cars Ltd,89458617,276,GBP
BIS,EPSRC,03/09/2015,T&S UK - Vehicle Hire,Programme Delivery Energy,V Cars Ltd,89458617,28.92,GBP
BIS,EPSRC,03/09/2015,Staff Training,EPSRC Corporate Services,RCUK Shared Services Centre Ltd,89458702,5054.45,GBP
BIS,EPSRC,03/09/2015,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,89460728,4,GBP
BIS,EPSRC,03/09/2015,T&S UK - Public Transport,Programme Delivery Engineering,Unspecified,89460728,18.7,GBP
BIS,EPSRC,03/09/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89460728,5.84,GBP
BIS,EPSRC,03/09/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89460728,8.54,GBP
BIS,EPSRC,03/09/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89460728,10,GBP
BIS,EPSRC,03/09/2015,T&S UK - Subsistence,Programme Delivery Engineering,Unspecified,89460728,42.75,GBP
BIS,EPSRC,04/09/2015,Marketing & PR,Communications and Stakeholder Engagement,ITN PRODUCTIONS,89458326,7500,GBP
BIS,EPSRC,04/09/2015,Other Staff Benefits,EPSRC Corporate Services,Fruit Drop,89458852,240,GBP
BIS,EPSRC,04/09/2015,T&S UK - Accommodation,Admin Peer Review and Output (excluding external panel member fees),Jurys Inns Group Ltd,89461777,73,GBP
BIS,EPSRC,04/09/2015,Non-staff travel and subsistance,Programme Delivery Energy,Non Employee Expenses Supplier,89462275,-101.8,GBP
BIS,EPSRC,04/09/2015,Telecoms - Calls Fax & internet Costs,PSU IS,Telecoms World Plc,89462295,16.81,GBP
BIS,EPSRC,04/09/2015,Financial Services,PSU Finance,Royal Bank of Scotland plc/Natwest,89462302,200,GBP
BIS,EPSRC,07/09/2015,Consumables,JRS,Antalis McNaughton Limited,89338953,-227.23,GBP
BIS,EPSRC,07/09/2015,Consumables,JRS,Antalis McNaughton Limited,89359954,-45.08,GBP
BIS,EPSRC,07/09/2015,Consumables,JRS,Antalis McNaughton Limited,89359954,-9.02,GBP
BIS,EPSRC,07/09/2015,Consumables,JRS,Antalis McNaughton Limited,89359954,227.24,GBP
BIS,EPSRC,07/09/2015,Consumables,JRS,Antalis McNaughton Limited,89454316,54.1,GBP
BIS,EPSRC,07/09/2015,Health & Safety (inc. Medicals & Opticians),EPSRC Corporate Services,AM Health & Safety Ltd,89461266,99,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89461364,98.8,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Programme Delivery Quantum Technology,Non Employee Expenses Supplier,89461365,36.2,GBP
BIS,EPSRC,07/09/2015,Fees (Including College Members),Programme Delivery Quantum Technology,Non Employee Expenses Supplier,89461366,160,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Programme Delivery ICT,Non Employee Expenses Supplier,89461367,296.15,GBP
BIS,EPSRC,07/09/2015,Fees (Including College Members),Programme Delivery ICT,Non Employee Expenses Supplier,89461368,160,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89461369,25.4,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89461370,120,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Programme Delivery Physical Sciences,Non Employee Expenses Supplier,89461371,30.45,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Programme Delivery Manufacturing,Non Employee Expenses Supplier,89461372,161.68,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89461373,174.78,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Admin Peer Review and Output (excluding external panel member fees),Non Employee Expenses Supplier,89461374,70.75,GBP
BIS,EPSRC,07/09/2015,Non-staff travel and subsistance,Strategy,Non Employee Expenses Supplier,89461375,39,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery Infrastructure,Enterprise Rent-A-Car UK Ltd,89461401,113.98,GBP
BIS,EPSRC,07/09/2015,Consumables,JRS,DENMAUR INDEPENDENT PAPERS LTD,89461407,113.02,GBP
BIS,EPSRC,07/09/2015,Printing & Stationery,JRS,Williams Lea,89461445,338.6,GBP
BIS,EPSRC,07/09/2015,Printing & Stationery,JRS,Williams Lea,89461446,224.07,GBP
BIS,EPSRC,07/09/2015,Printing & Stationery,JRS,Williams Lea,89461455,139.99,GBP
BIS,EPSRC,07/09/2015,Printing & Stationery,JRS,Williams Lea,89461458,324.32,GBP
BIS,EPSRC,07/09/2015,Marketing & PR,Communications and Stakeholder Engagement,LM INFORMATION DELIVERY UK LTD,89461497,322.15,GBP
BIS,EPSRC,07/09/2015,T&S UK - Subsistence,RCUK-Newton Activity,Unspecified,89461607,21.5,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,89462610,7.96,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,89462610,8.92,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,89462610,39.79,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Admin Business Innovation Director,Enterprise Rent-A-Car UK Ltd,89462610,44.58,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,Enterprise Rent-A-Car UK Ltd,89462610,8,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Admin RCUK Strategy Unit,Enterprise Rent-A-Car UK Ltd,89462610,40.01,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery LWEC,Enterprise Rent-A-Car UK Ltd,89462610,11.63,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery LWEC,Enterprise Rent-A-Car UK Ltd,89462610,58.16,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89462610,17.07,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89462610,20.61,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89462610,34.25,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89462610,68.8,GBP
BIS,EPSRC,07/09/2015,T&S UK - Vehicle Hire,Programme Delivery Physical Sciences,Enterprise Rent-A-Car UK Ltd,89462610,85.33,GBP
BIS,EPSRC,07/09/2015,T&S UK - Public Transport,Programme Delivery Healthcare,Enterprise Rent-A-Car UK Ltd,89462626,8.92,GBP
